,token,name,symbol
10238,511712,RELICTEC,RELICTEC
10239,512097,SAICOM,SAICOM
10240,512103,NIDHGRN,NIDHGRN
10241,512131,SIGIND,SIGIND
10242,511756,ABIRAFN,ABIRAFN
10243,512008,EFCIL,EFCIL
10244,512025,ASGARD,ASGARD
10245,512048,DHANSAFAL,DHANSAFAL
10246,512261,BAJGLOB,BAJGLOB
10247,512265,AVONMERC,AVONMERC
10248,512271,TASHIND,TASHIND
10249,512296,BHAGYANGR,BHAGYANGR
10250,512063,WARDHEALTH,WARDHEALTH
10251,512099,EY,EY
10252,512147,KAJALSY,KAJALSY
10253,512161,SECURKLOUD,SECURKLOUD
10254,512377,MAGANTR,MAGANTR
10255,512393,SHARDUL,SHARDUL
10256,512425,NIRAVCOM,NIRAVCOM
10257,512479,VIRYA,VIRYA
10258,512489,OASISEC,OASISEC
10259,513005,CHROME,CHROME
10260,513023,NAVA,NAVA
10261,513117,AMFORG,AMFORG
10262,512175,VAMA,VAMA
10263,512195,BENTCOM,BENTCOM
10264,512247,ASHCAP,ASHCAP
10265,512404,BENGALS,BENGALS
10266,507817,WIREFABR,WIREFABR
10267,507498,PICCASUG,PICCASUG
10268,507580,IVP,IVP
10269,507621,MLKFOOD,MLKFOOD
10270,512477,BETXIND,BETXIND
10271,512618,RLF,RLF
10272,512624,REGENTRP,REGENTRP
10273,512634,SAVERA,SAVERA
10274,513173,STLSTRINF,STLSTRINF
10275,513430,MAITRI,MAITRI
10276,513460,MAHALXSE,MAHALXSE
10277,513709,SHILGRAVQ,SHILGRAVQ
10278,507910,FIBERWEB,FIBERWEB
10279,507938,MNPLFIN,MNPLFIN
10280,507968,JOLYPLS,JOLYPLS
10281,507987,JPTRLES,JPTRLES
10282,507598,KLRFM,KLRFM
10283,507690,ORIBEVER,ORIBEVER
10284,507747,TTKHLTCARE,TTKHLTCARE
10285,507785,TAINWALCHM,TAINWALCHM
10286,513097,SBCL,SBCL
10287,513228,PENIND,PENIND
10288,513498,SOUTHMG,SOUTHMG
10289,513517,STEELCAS,STEELCAS
10290,514223,RAMGOPOLY,RAMGOPOLY
10291,514302,VIPPYSP,VIPPYSP
10292,514336,CCME,CCME
10293,514360,KRRAIL,KRRAIL
10294,508867,NEWMKTAVE,NEWMKTAVE
10295,508136,BNALTD,BNALTD
10296,508670,NEAGI,NEAGI
10297,508807,ISTLTD,ISTLTD
10298,507794,KHAICHEM,KHAICHEM
10299,507808,UNTTEMI,UNTTEMI
10300,507815,GILLETTE,GILLETTE
10301,507828,ANSALHSG,ANSALHSG
10302,515055,ANANTRAJ,ANANTRAJ
10303,516003,DUROPLY,DUROPLY
10304,516064,ARROWGREEN,ARROWGREEN
10305,516032,TAHMARENT,TAHMARENT
10306,508906,EVERESTIND,EVERESTIND
10307,508961,SHRICON,SHRICON
10308,509024,GOLDLEG,GOLDLEG
10309,509053,BANASFN,BANASFN
10310,513536,GNRL,GNRL
10311,513699,SOLIDSTON,SOLIDSTON
10312,514171,CEETAIN,CEETAIN
10313,514234,SANGAMIND,SANGAMIND
10314,507912,GYFTR,GYFTR
10315,508905,NEXOME,NEXOME
10316,508918,IRONWOOD,IRONWOOD
10317,508989,NAVNETEDUL,NAVNETEDUL
10318,509220,PTL,PTL
10319,509597,HARDCAS,HARDCAS
10320,509635,HINDCOMPOS,HINDCOMPOS
10321,509835,PREMSYN,PREMSYN
10322,516078,JUMBO,JUMBO
10323,516082,NRAIL,NRAIL
10324,517035,RIR,RIR
10325,517077,INDAGIV,INDAGIV
10326,509038,VOLLF,VOLLF
10327,509048,LANCORHOL,LANCORHOL
10328,509449,BHAGWOX,BHAGWOX
10329,509546,GRAVISSHO,GRAVISSHO
10330,514322,KAMADGIRI,KAMADGIRI
10331,514348,WINSOME,WINSOME
10332,514412,SARUPINDUS,SARUPINDUS
10333,514442,SRIKPRIND,SRIKPRIND
10334,517096,APLAB,APLAB
10335,517119,PCS,PCS
10336,517258,PRECISIO,PRECISIO
10337,517334,MOTHERSON,MOTHERSON
10338,509887,SINNAR,SINNAR
10339,509910,ZSOUTGAS,ZSOUTGAS
10340,509945,THACKER,THACKER
10341,509960,UPHOT,UPHOT
10342,511147,WSFX,WSFX
10343,509917,TECHCON,TECHCON
10344,511066,SAKTHIFIN,SAKTHIFIN
10345,511096,TVOLCON,TVOLCON
10346,514470,WINSOMTX,WINSOMTX
10347,515018,REGENCERAM,REGENCERAM
10348,515147,HALDYNGL,HALDYNGL
10349,516030,PAKKA,PAKKA
10350,517344,MINDTECK,MINDTECK
10351,517411,SHYAMTEL,SHYAMTEL
10352,517421,BUTTERFLY,BUTTERFLY
10353,517494,ACCEL,ACCEL
10354,511038,ZARCOLEA,ZARCOLEA
10355,511153,ANJANIFOODS,ANJANIFOODS
10356,511194,ICDSLTD,ICDSLTD
10357,511200,MUNCAPM,MUNCAPM
10358,511377,MEHIF,MEHIF
10359,511391,INTRGLB,INTRGLB
10360,511507,USHAKIRA,USHAKIRA
10361,511539,SUPRATRE,SUPRATRE
10362,517214,DIGISPICE,DIGISPICE
10363,517246,BCCFUBA,BCCFUBA
10364,517393,REGANTO,REGANTO
10365,517498,WEBELSOLAR,WEBELSOLAR
10366,519097,RITESHIN,RITESHIN
10367,519183,ADFFOODS,ADFFOODS
10368,517569,KEI,KEI
10369,519136,NAHARINDUS,NAHARINDUS
10370,511505,CAPTRUST,CAPTRUST
10371,511523,VEERHEALTH,VEERHEALTH
10372,511609,ISLCONSUL,ISLCONSUL
10373,511611,DCMFINSERV,DCMFINSERV
10374,511585,BEFOUNDMOL,BEFOUNDMOL
10375,511658,NETTLINX,NETTLINX
10376,511710,CUBIFIN,CUBIFIN
10377,511738,MEHSECU,MEHSECU
10378,519214,WILLIMFI,WILLIMFI
10379,519230,KISAAN,KISAAN
10380,519383,ANIKINDS,ANIKINDS
10381,519477,CIANAGRO,CIANAGRO
10382,519483,TAIIND,TAIIND
10383,519494,NKIND,NKIND
10384,519299,PRIMIND,PRIMIND
10385,519457,VIRATCRA,VIRATCRA
10386,511628,FEDDERSHOL,FEDDERSHOL
10387,511724,BAIDFIN,BAIDFIN
10388,512157,TERRAREAL,TERRAREAL
10389,512291,ZSPEEDCO,ZSPEEDCO
10390,512014,SOBME,SOBME
10391,512038,TCC,TCC
10392,512115,ROSEMER,ROSEMER
10393,512345,LEXGLOBAL,LEXGLOBAL
10394,519506,NCCBLUE,NCCBLUE
10395,519552,HERITGFOOD,HERITGFOOD
10396,519566,SIMRAN,SIMRAN
10397,519606,INTEGFD,INTEGFD
10398,520008,RICOAUTO,RICOAUTO
10399,520021,OMAXAUTO,OMAXAUTO
10400,520057,JTEKTINDIA,JTEKTINDIA
10401,520073,RACLGEAR,RACLGEAR
10402,512297,SHANTAI,SHANTAI
10403,512303,ZMANSOON,ZMANSOON
10404,512379,CRSL,CRSL
10405,512441,ENBETRD,ENBETRD
10406,512505,MEENST,MEENST
10407,512517,VINVANI,VINVANI
10408,512600,ASTALLTD,ASTALLTD
10409,512626,ORBTEXP,ORBTEXP
10410,520123,ABCINDQ,ABCINDQ
10411,520127,BALTE,BALTE
10412,521034,SOMATEX,SOMATEX
10413,521048,ADVLIFE,ADVLIFE
10414,521131,SBFL,SBFL
10415,521137,EUREKAI,EUREKAI
10416,521163,ZODIACLOTH,ZODIACLOTH
10417,521210,CITYMAN,CITYMAN
10418,512519,DONEAR,DONEAR
10419,512573,AVANTIFEED,AVANTIFEED
10420,512604,HARIAEXPO,HARIAEXPO
10421,513250,JYOTISTRUC,JYOTISTRUC
10422,513513,ADITYA,ADITYA
10423,513063,TRANSFRE,TRANSFRE
10424,513262,SSWL,SSWL
10425,513375,CARBORUNIV,CARBORUNIV
10426,522004,BATLIBOI,BATLIBOI
10427,522005,AUSTENG,AUSTENG
10428,523309,SHRIGANG,SHRIGANG
10429,521240,SAMBANDAM,SAMBANDAM
10430,522027,EMAINDIA,EMAINDIA
10431,522122,VOITHPAPR,VOITHPAPR
10432,522217,GUJAPOLLO,GUJAPOLLO
10433,523116,SANCTRN,SANCTRN
10434,513436,SHAHALLOYS,SHAHALLOYS
10435,513452,ELANGO,ELANGO
10436,513472,SIMPLEXCAS,SIMPLEXCAS
10437,513519,PITTIENG,PITTIENG
10438,513544,MSCTC,MSCTC
10439,513554,MAHASTEEL,MAHASTEEL
10440,513629,TULSYAN,TULSYAN
10441,513693,KAJARIR,KAJARIR
10442,513642,AXELPOLY,AXELPOLY
10443,513721,MFSINTRCRP,MFSINTRCRP
10444,514010,RUDRAECO,RUDRAECO
10445,514060,NEWTRAC,NEWTRAC
10446,514087,PBMPOLY,PBMPOLY
10447,514113,ADINATH,ADINATH
10448,514162,WELSPUNLIV,WELSPUNLIV
10449,514211,SUMEETINDS,SUMEETINDS
10450,522229,TANAA,TANAA
10451,522241,MMFL,MMFL
10452,522275,GVTD,GVTD
10453,523186,BAPACK,BAPACK
10454,523475,LOTUSCHO,LOTUSCHO
10455,523696,FORTISMLR,FORTISMLR
10456,523710,SAYAJIHOTL,SAYAJIHOTL
10457,523754,MAHEPC,MAHEPC
10458,514240,KUSHIND,KUSHIND
10459,514280,SANTETX,SANTETX
10460,514286,ASHIMASYN,ASHIMASYN
10461,514324,OMNITEX,OMNITEX
10462,514248,SRECR,SRECR
10463,514260,SURBHIN,SURBHIN
10464,514264,SEASONST,SEASONST
10465,514266,ZENIFIB,ZENIFIB
10466,523343,MICROSE,MICROSE
10467,523411,ADCINDIA,ADCINDIA
10468,523519,UNIOFFICE,UNIOFFICE
10469,523537,APMIN,APMIN
10470,523844,CONSTRONIC,CONSTRONIC
10471,523850,AXTEL,AXTEL
10472,523888,VRWODAR,VRWODAR
10473,524055,PANIDPR,PANIDPR
10474,514326,PATSPINLTD,PATSPINLTD
10475,514402,ECOHOTELS,ECOHOTELS
10476,514414,OXFORDIN,OXFORDIN
10477,515008,MODINSU,MODINSU
10478,514272,BHILSPIN,BHILSPIN
10479,514274,VGL,VGL
10480,514316,RAGHUSYN,RAGHUSYN
10481,515085,RESTILE,RESTILE
10482,516072,VISHNU,VISHNU
10483,517146,USHAMART,USHAMART
10484,517206,LUMAXIND,LUMAXIND
10485,517238,DYNAVSN,DYNAVSN
10486,523539,PRECWIRE,PRECWIRE
10487,523558,SWISSMLTRY,SWISSMLTRY
10488,523694,APCOTEXIND,APCOTEXIND
10489,523722,SVAMSOF,SVAMSOF
10490,524136,PCCOSMA,PCCOSMA
10491,524200,VINATIORGA,VINATIORGA
10492,524210,PNTKYOR,PNTKYOR
10493,524502,RAAJMEDI,RAAJMEDI
10494,515093,MADHAV,MADHAV
10495,516016,SHREYANIND,SHREYANIND
10496,517172,PERVASIVE,PERVASIVE
10497,517201,SWITCHTE,SWITCHTE
10498,517286,RNITAI,RNITAI
10499,517360,SBECSYS,SBECSYS
10500,517544,CENTUM,CENTUM
10501,517562,TRIGYN,TRIGYN
10502,524542,SUKHJITS,SUKHJITS
10503,524570,PODDARMENT,PODDARMENT
10504,524598,AKSHARCHEM,AKSHARCHEM
10505,524606,BERLDRG,BERLDRG
10506,523782,MITSHI,MITSHI
10507,523790,SHUKJEW,SHUKJEW
10508,523826,SOVERDIA,SOVERDIA
10509,523832,MUKATPIP,MUKATPIP
10510,519014,PRSNTIN,PRSNTIN
10511,519126,HNDFDS,HNDFDS
10512,519238,SPTRSHI,SPTRSHI
10513,519260,SANWARIA,SANWARIA
10514,517300,GIPCL,GIPCL
10515,517320,MAGNUS,MAGNUS
10516,517397,PANELEC,PANELEC
10517,517431,NARMP,NARMP
10518,524632,SHUKRAPHAR,SHUKRAPHAR
10519,524642,SIKOZY,SIKOZY
10520,524820,PANAMAPET,PANAMAPET
10521,526043,POLYCHMP,POLYCHMP
10522,523836,GUJRAFFIA,GUJRAFFIA
10523,523862,GRANDOAK,GRANDOAK
10524,524164,IOLCP,IOLCP
10525,524400,ISHITADR,ISHITADR
10526,519216,AJANTSOY,AJANTSOY
10527,519224,WILLAMAGOR,WILLAMAGOR
10528,519285,TARAI,TARAI
10529,519307,VIKASWSP,VIKASWSP
10530,519331,VSFPROJ,VSFPROJ
10531,519500,BKV,BKV
10532,519574,HINDUST,HINDUST
10533,520043,MUNJALSHOW,MUNJALSHOW
10534,526117,SHERVANI,SHERVANI
10535,526133,SUPERTEX,SUPERTEX
10536,526269,CRSTCHM,CRSTCHM
10537,526431,WELTI,WELTI
10538,524414,NORRIS,NORRIS
10539,524518,KREBSBIO,KREBSBIO
10540,524576,VIVIDIND,VIVIDIND
10541,524592,JAYSYNTH,JAYSYNTH
10542,519600,CCL,CCL
10543,520051,JAMNAAUTO,JAMNAAUTO
10544,520056,TVSHLTD,TVSHLTD
10545,520131,COARO,COARO
10546,520141,SIBARAUT,SIBARAUT
10547,521003,SHVSUIT,SHVSUIT
10548,521014,EUROTEXIND,EUROTEXIND
10549,521018,MARALOVER,MARALOVER
10550,526441,VISIONCINE,VISIONCINE
10551,526468,EUROLED,EUROLED
10552,526471,WINSOMBR,WINSOMBR
10553,526508,SHAHISHIP,SHAHISHIP
10554,524594,AEONXDIGI,AEONXDIGI
10555,524648,INDOAMIN,INDOAMIN
10556,524703,SANDUPHQ,SANDUPHQ
10557,524804,AUROPHARMA,AUROPHARMA
10558,521054,KAKTEX,KAKTEX
10559,521070,ALOKINDS,ALOKINDS
10560,521080,PASARI,PASARI
10561,521105,OLYMPTX,OLYMPTX
10562,521109,NAGREEKEXP,NAGREEKEXP
10563,521133,GEMSPIN,GEMSPIN
10564,521206,SAMTEX,SAMTEX
10565,521216,DHANROTO,DHANROTO
10566,526640,RAYALEMA,RAYALEMA
10567,526705,ELEMARB,ELEMARB
10568,526711,ADARSHPL,ADARSHPL
10569,526729,GOLDIAM,GOLDIAM
10570,521178,SRMCL,SRMCL
10571,521180,SUPERSPIN,SUPERSPIN
10572,521238,BGDL,BGDL
10573,522017,FLUIDOM,FLUIDOM
10574,524818,DYNAMIND,DYNAMIND
10575,524824,BALPHARMA,BALPHARMA
10576,526095,RALEGRA,RALEGRA
10577,526193,ROYALCU,ROYALCU
10578,521228,TATIAGLOB,TATIAGLOB
10579,521246,PARASPETRO,PARASPETRO
10580,522034,SHANTIGEAR,SHANTIGEAR
10581,522134,ARTSON,ARTSON
10582,526761,HOWARHO,HOWARHO
10583,526797,GREENPLY,GREENPLY
10584,526987,URJA,URJA
10585,530027,AADIIND,AADIIND
10586,522105,BIRLAPREC,BIRLAPREC
10587,522152,SOLIMAC,SOLIMAC
10588,522165,INDSILHYD,INDSILHYD
10589,522295,CONTROLPR,CONTROLPR
10590,522163,DIACABS,DIACABS
10591,522183,ITL,ITL
10592,522195,FRONTSP,FRONTSP
10593,522289,NMSGLOBAL,NMSGLOBAL
10594,526211,SURJIND,SURJIND
10595,526325,ORIENTLTD,ORIENTLTD
10596,526373,CINDHO,CINDHO
10597,526407,HAMPTON,HAMPTON
10598,530077,PURETROP,PURETROP
10599,530187,ATHARVENT,ATHARVENT
10600,530197,FUNDVISER,FUNDVISER
10601,530217,SWOJAS,SWOJAS
10602,522650,BEMHY,BEMHY
10603,523062,JJFINCOR,JJFINCOR
10604,523207,KOKUYOCMLN,KOKUYOCMLN
10605,523260,PEARLPOLY,PEARLPOLY
10606,523023,SINCLAIR,SINCLAIR
10607,523120,THRIVE,THRIVE
10608,523160,FOSECOC,FOSECOC
10609,523232,CONTPTR,CONTPTR
10610,526423,KRITI,KRITI
10611,526477,SAENTER,SAENTER
10612,526479,SKYIND,SKYIND
10613,526492,RISHIROOP,RISHIROOP
10614,523319,BALMLAWRIE,BALMLAWRIE
10615,523351,STDSHOE,STDSHOE
10616,523367,DCMSHRIRAM,DCMSHRIRAM
10617,523369,DCMSRIND,DCMSRIND
10618,530235,KJMCFIN,KJMCFIN
10619,530289,SPCAPIT,SPCAPIT
10620,530295,SHRAJOI,SHRAJOI
10621,530307,CLSEL,CLSEL
10622,523269,ADVANIHOTR,ADVANIHOTR
10623,523449,SHARP,SHARP
10624,523566,MARBU,MARBU
10625,523594,KUNSTOFF,KUNSTOFF
10626,526525,WWALUM,WWALUM
10627,526604,LIPPISYS,LIPPISYS
10628,526628,AJWAFUN,AJWAFUN
10629,526662,ARENTERP,ARENTERP
10630,523371,MAWANASUG,MAWANASUG
10631,523425,SUNRAJDI,SUNRAJDI
10632,523598,SCI,SCI
10633,523606,SIKA,SIKA
10634,523660,WATERBASE,WATERBASE
10635,523732,ECOBOAR,ECOBOAR
10636,523842,SUPTANERY,SUPTANERY
10637,524038,VENLONENT,VENLONENT
10638,530377,NILAINFRA,NILAINFRA
10639,530459,VALSONQ,VALSONQ
10640,530533,TERAI,TERAI
10641,530537,MANRAJH,MANRAJH
10642,523736,DVL,DVL
10643,523792,MAZDA,MAZDA
10644,524046,PETPLST,PETPLST
10645,524075,ALBERTDAVD,ALBERTDAVD
10646,524109,KABRAEXTRU,KABRAEXTRU
10647,524202,LACTOSE,LACTOSE
10648,524204,TEEAI,TEEAI
10649,524226,GAEL,GAEL
10650,526721,NICCOPAR,NICCOPAR
10651,526723,NTCIND,NTCIND
10652,526823,RAJINFRA,RAJINFRA
10653,526827,SPICEISLIN,SPICEISLIN
10654,530585,SWASTIKA,SWASTIKA
10655,530655,GOODLUCK,GOODLUCK
10656,530663,GOYALASS,GOYALASS
10657,530723,ASITCFIN,ASITCFIN
10658,524336,SHHARICH,SHHARICH
10659,524348,AARTIDRUGS,AARTIDRUGS
10660,524394,VIMTALABS,VIMTALABS
10661,524396,BIOFILCHEM,BIOFILCHEM
10662,524230,RCF,RCF
10663,524330,JAYAGROGN,JAYAGROGN
10664,524458,INDOEURO,INDOEURO
10665,524480,RIDDHI,RIDDHI
10666,526859,ISFL,ISFL
10667,526865,JAINCO,JAINCO
10668,526883,SHIKHAR,SHIKHAR
10669,526901,SONALAD,SONALAD
10670,530735,SUPERBAK,SUPERBAK
10671,530795,SUNCITYSY,SUNCITYSY
10672,530809,BNRUDY,BNRUDY
10673,530853,HIPOLIN,HIPOLIN
10674,524506,CORALAB,CORALAB
10675,524522,LAFFANSQ,LAFFANSQ
10676,524408,UNIVSTAR,UNIVSTAR
10677,524516,BACPHAR,BACPHAR
10678,524558,NEULANDLAB,NEULANDLAB
10679,524640,ARCHITORG,ARCHITORG
10680,524715,SUNPHARMA,SUNPHARMA
10681,524743,FISCHER,FISCHER
10682,530879,CIFL,CIFL
10683,530979,INDIAHOME,INDIAHOME
10684,531033,REGAL,REGAL
10685,531049,NEELKAN,NEELKAN
10686,524614,INDXTRA,INDXTRA
10687,524622,ISTRNETWK,ISTRNETWK
10688,524752,DECIPHER,DECIPHER
10689,526027,CUBEXTUB,CUBEXTUB
10690,526921,21STCENMGM,21STCENMGM
10691,527005,SHREEPAC,SHREEPAC
10692,530111,RAJPACK,RAJPACK
10693,530053,REALECO,REALECO
10694,524774,NGLFINE,NGLFINE
10695,524816,NATCOPHARM,NATCOPHARM
10696,526073,GALXBRG,GALXBRG
10697,526115,KARANWO,KARANWO
10698,526137,SHETR,SHETR
10699,526173,ANDREWYU,ANDREWYU
10700,526187,ASHRAM,ASHRAM
10701,526217,HITECHCORP,HITECHCORP
10702,531069,VIJSOLX,VIJSOLX
10703,531092,OMINFRAL,OMINFRAL
10704,531120,PATELENG,PATELENG
10705,531190,EFORU,EFORU
10706,530133,AMCOIND,AMCOIND
10707,530139,KREONFIN,KREONFIN
10708,530219,NUTRICIRCLE,NUTRICIRCLE
10709,530249,BRIDGESE,BRIDGESE
10710,526231,STDSFAC,STDSFAC
10711,526299,MPHASIS,MPHASIS
10712,526345,PANJON,PANJON
10713,526349,NIRBHAYIND,NIRBHAYIND
10714,526355,DUROPACK,DUROPACK
10715,526415,OKPLA,OKPLA
10716,526490,PRATIK,PRATIK
10717,526586,WIMPLAST,WIMPLAST
10718,531233,RASIELEC,RASIELEC
10719,531234,SCOOBEEDAY,SCOOBEEDAY
10720,531235,CITIPOR,CITIPOR
10721,531237,DHRUVCA,DHRUVCA
10722,530251,RISAINTL,RISAINTL
10723,530259,INTSTOIL,INTSTOIL
10724,530309,CHANDRAP,CHANDRAP
10725,530427,CHOKSI,CHOKSI
10726,526622,MFLINDIA,MFLINDIA
10727,526638,TEXELIN,TEXELIN
10728,526650,TFCILTD,TFCILTD
10729,526709,BITS,BITS
10730,526554,SALGUTI,SALGUTI
10731,526727,GARNET,GARNET
10732,526783,DRAGARWQ,DRAGARWQ
10733,526813,RAGHUNAT,RAGHUNAT
10734,530439,SIDDHA,SIDDHA
10735,530445,SUMERUIND,SUMERUIND
10736,530457,GTTDATA,GTTDATA
10737,530615,GARGFUR,GARGFUR
10738,531246,PRIMAIN,PRIMAIN
10739,531253,INDGELA,INDGELA
10740,531280,PANKAJPO,PANKAJPO
10741,531301,TUSALDAH,TUSALDAH
10742,526717,HPBL,HPBL
10743,526775,VALIANT,VALIANT
10744,526871,INTECCAP,INTECCAP
10745,526873,RAJSEC,RAJSEC
10746,526817,CHEVIOT,CHEVIOT
10747,526851,AREXMIS,AREXMIS
10748,526877,SIDDHEGA,SIDDHEGA
10749,526881,63MOONS,63MOONS
10750,526935,KALIND,KALIND
10751,526967,HEERAISP,HEERAISP
10752,530005,INDIACEM,INDIACEM
10753,530057,VIVANZA,VIVANZA
10754,530965,IOC,IOC
10755,531359,SRAMSET,SRAMSET
10756,531370,SPAR,SPAR
10757,531402,LWSKNIT,LWSKNIT
10758,531413,KIRANPR,KIRANPR
10759,530699,RAJRILTD,RAJRILTD
10760,530825,DAIKAFFI,DAIKAFFI
10761,530921,INTETHR,INTETHR
10762,526941,VAICC,VAICC
10763,526971,DHOOTIN,DHOOTIN
10764,526981,SHBAJRG,SHBAJRG
10765,530001,GUJALKALI,GUJALKALI
10766,530127,NPRFIN,NPRFIN
10767,530367,NRBBEARING,NRBBEARING
10768,530443,KIRANSY-B,KIRANSY-B
10769,530461,SABOOSOD,SABOOSOD
10770,530977,SKCIL,SKCIL
10771,531051,VINTAGES,VINTAGES
10772,531099,CHECKPOINT,CHECKPOINT
10773,531137,GEMSI,GEMSI
10774,531460,CONTICON,CONTICON
10775,531471,DUKEOFS,DUKEOFS
10776,531556,CORALFINAC,CORALFINAC
10777,531628,TEJASSVI,TEJASSVI
10778,530007,JKTYRE,JKTYRE
10779,530023,THEINVEST,THEINVEST
10780,530037,SPARKLEGR,SPARKLEGR
10781,530067,CSLFINANCE,CSLFINANCE
10782,530525,RRETAIL,RRETAIL
10783,530545,COSCO,COSCO
10784,530547,KENFIN,KENFIN
10785,530579,UYFINCORP,UYFINCORP
10786,531667,RRMETAL,RRMETAL
10787,531681,AMERISE,AMERISE
10788,531685,FRONTFN,FRONTFN
10789,531719,BHAGCHEM,BHAGCHEM
10790,531254,OPTIFIN,OPTIFIN
10791,531286,ADHHATA,ADHHATA
10792,531357,MERCURYEV,MERCURYEV
10793,531358,CHOICEIN,CHOICEIN
10794,530075,ANTELOPUS,ANTELOPUS
10795,530129,NILE,NILE
10796,530213,FORINTL,FORINTL
10797,530231,SUBSM,SUBSM
10798,530601,JAGSONSER,JAGSONSER
10799,530733,ENCODE,ENCODE
10800,530745,ACSTECH,ACSTECH
10801,530747,CHALLANI,CHALLANI
10802,531737,GREENCREST,GREENCREST
10803,531761,APOLLOPIPE,APOLLOPIPE
10804,531784,KCLINFRA,KCLINFRA
10805,531862,BHARATAGRI,BHARATAGRI
10806,530787,INLANPR,INLANPR
10807,530829,CILSEC,CILSEC
10808,531041,COMPEAU,COMPEAU
10809,531080,SHRIKRISH,SHRIKRISH
10810,531432,SYTIXSE,SYTIXSE
10811,531433,SUNGOLD,SUNGOLD
10812,531465,NOUVEAU,NOUVEAU
10813,531486,FILME,FILME
10814,530419,SUMEDHA,SUMEDHA
10815,530233,AUROLAB,AUROLAB
10816,530315,HINDTIN,HINDTIN
10817,530317,GODAVARI,GODAVARI
10818,531885,SVAINDIA,SVAINDIA
10819,531888,REXNORD,REXNORD
10820,531930,SARTHAKIND,SARTHAKIND
10821,531994,AUTOPINS,AUTOPINS
10822,531082,ALANKIT,ALANKIT
10823,531083,NIHARINF,NIHARINF
10824,531129,INANI,INANI
10825,531155,EPSOMPRO,EPSOMPRO
10826,531506,SKRABUL,SKRABUL
10827,531552,RAGHUTOB,RAGHUTOB
10828,531574,VASINFRA,VASINFRA
10829,531635,SILVOAK,SILVOAK
10830,530757,SHENTRA,SHENTRA
10831,531168,ASSOCER,ASSOCER
10832,531173,SYSCHEM,SYSCHEM
10833,531199,GLANCE,GLANCE
10834,531203,TRADEWELL,TRADEWELL
10835,530557,NCLRESE,NCLRESE
10836,530581,EKAMLEA,EKAMLEA
10837,530697,ZENLABS,ZENLABS
10838,532083,SHKALYN,SHKALYN
10839,532090,ATVOENT,ATVOENT
10840,532092,EPUJA,EPUJA
10841,532113,BRIJLEAS,BRIJLEAS
10842,531212,NLFL,NLFL
10843,531219,SHYAMACOMP,SHYAMACOMP
10844,531228,RANDER,RANDER
10845,531241,LINC,LINC
10846,532140,MOHITE,MOHITE
10847,532209,J&KBANK,J&KBANK
10848,532262,TCIIND,TCIIND
10849,530839,CLIOINFO,CLIOINFO
10850,530897,NGIND,NGIND
10851,530899,ASIAPAK,ASIAPAK
10852,530997,UNIQUEO,UNIQUEO
10853,531762,UNJHAFOR,UNJHAFOR
10854,531778,KACHCHH,KACHCHH
10855,531779,PADALPO,PADALPO
10856,531780,KACL,KACL
10857,532219,ENERGYDEV,ENERGYDEV
10858,531003,SWRNASE,SWRNASE
10859,531035,EBIX,EBIX
10860,531126,KATIPATANG,KATIPATANG
10861,531153,DILIGENT,DILIGENT
10862,531257,PRATIKSH,PRATIKSH
10863,531278,ELIXIR,ELIXIR
10864,531281,MARBLE,MARBLE
10865,531322,HAVISHA,HAVISHA
10866,531821,MUNOTHFI,MUNOTHFI
10867,531859,ORIRAIL,ORIRAIL
10868,531889,NWIL,NWIL
10869,531892,KHANDSE,KHANDSE
10870,532300,WOCKPHARMA,WOCKPHARMA
10871,532304,KJMCCORP,KJMCCORP
10872,532331,AJANTPHARM,AJANTPHARM
10873,532334,HBESD,HBESD
10874,531157,ORGCOAT,ORGCOAT
10875,531161,ABMKNO,ABMKNO
10876,531178,HEMANG,HEMANG
10877,531179,ARMANFIN,ARMANFIN
10878,531334,VIKALPS,VIKALPS
10879,531395,PADAMCO,PADAMCO
10880,531426,TNPL,TNPL
10881,531431,SHAKTIPUMP,SHAKTIPUMP
10882,531909,CROISSANCE,CROISSANCE
10883,531918,HINDAPL,HINDAPL
10884,531931,SAICAPI,SAICAPI
10885,531946,CHADPAP,CHADPAP
10886,532344,MADALA,MADALA
10887,532376,UMIYA-MRO,UMIYA-MRO
10888,532386,CALSOFT,CALSOFT
10889,532439,OLECTRA,OLECTRA
10890,531458,BOSTON,BOSTON
10891,531499,SYBLY,SYBLY
10892,531503,MARIS,MARIS
10893,531521,DESHRAK,DESHRAK
10894,532486,POKARNA,POKARNA
10895,532524,PTC,PTC
10896,532538,ULTRACEMCO,ULTRACEMCO
10897,532613,VIPCLOTHNG,VIPCLOTHNG
10898,531971,HARIGOV,HARIGOV
10899,531996,ODYCORP,ODYCORP
10900,532001,INDCTST,INDCTST
10901,532005,SAMINDUS,SAMINDUS
10902,531205,SPRIGHT,SPRIGHT
10903,531215,RTSPOWR,RTSPOWR
10904,531216,COMFINTE,COMFINTE
10905,531225,XTGLOBAL,XTGLOBAL
10906,531525,ACESOFT,ACESOFT
10907,531540,MAINFRA,MAINFRA
10908,531592,GENPHARMA,GENPHARMA
10909,531594,INCON,INCON
10910,531255,PARAGONF,PARAGONF
10911,531266,VSTTILLERS,VSTTILLERS
10912,531273,RADHEDE,RADHEDE
10913,531310,AVAILFC,AVAILFC
10914,532070,SUMUKA,SUMUKA
